Year,Measure Type,Leading 10 Ranking,Measure,Group,Subgroup,Estimate Type,Estimate,Standard Error,Lower 95% CI,Upper 95% CI,Reliable
2022,By primary diagnosis,3,3. Diseases of the respiratory system,By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",12.3,2.7,6.9,17.6,Yes
2022,By primary diagnosis,3,3. Diseases of the respiratory system,By region,Northeast,"Visit rate (per 1,000 people)",38.1,6.3,25.8,50.3,Yes
2022,By primary diagnosis,3,3. Diseases of the respiratory system,By region,Midwest,"Visit rate (per 1,000 people)",48.0,6.7,35.0,61.1,Yes
2022,By primary diagnosis,3,3. Diseases of the respiratory system,By region,South,"Visit rate (per 1,000 people)",43.7,10.4,23.4,64.0,Yes
2022,By primary diagnosis,3,3. Diseases of the respiratory system,By region,West,"Visit rate (per 1,000 people)",36.6,5.5,25.7,47.4,Yes
2022,By primary diagnosis,3,3. Diseases of the respiratory system,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",17.2,2.0,13.3,21.2,Yes
2022,By primary diagnosis,3,3. Diseases of the respiratory system,By primary payment source,Medicare,"Visit rate (per 1,000 people)",30.9,3.6,23.8,38.0,Yes
2022,By primary diagnosis,3,3. Diseases of the respiratory system,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",119.5,17.3,85.6,153.4,Yes
2022,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,Total,All visits,"Visit rate (per 1,000 people)",33.3,3.4,26.6,40.1,Yes
2022,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By sex,Female,"Visit rate (per 1,000 people)",37.3,4.3,28.9,45.7,Yes
2022,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By sex,Male,"Visit rate (per 1,000 people)",29.3,3.0,23.3,35.2,Yes
2022,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By age,0-17 years old,"Visit rate (per 1,000 people)",14.7,2.2,10.3,19.0,Yes
2022,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By age,18-44 years old,"Visit rate (per 1,000 people)",32.7,4.0,24.8,40.5,Yes
2022,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By age,45-64 years old,"Visit rate (per 1,000 people)",39.8,4.5,30.9,48.7,Yes
2022,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By age,65+ years old,"Visit rate (per 1,000 people)",49.3,9.3,31.1,67.5,Yes
2022,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",32.3,3.9,24.6,39.9,Yes
2022,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",70.6,11.0,49.1,92.1,Yes
2022,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",21.6,3.3,15.1,28.1,Yes
2022,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",14.7,3.5,7.8,21.6,Yes
2022,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By region,Northeast,"Visit rate (per 1,000 people)",31.7,4.2,23.5,39.9,Yes
2022,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By region,Midwest,"Visit rate (per 1,000 people)",31.2,3.5,24.4,38.0,Yes
2022,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By region,South,"Visit rate (per 1,000 people)",36.4,8.1,20.6,52.3,Yes
2022,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By region,West,"Visit rate (per 1,000 people)",31.4,4.5,22.5,40.3,Yes
2022,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",13.4,1.6,10.3,16.6,Yes
2022,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By primary payment source,Medicare,"Visit rate (per 1,000 people)",49.0,9.2,30.9,67.1,Yes
2022,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",63.4,9.6,44.5,82.2,Yes
2022,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",22.1,6.6,9.2,35.0,Yes
2022,By primary diagnosis,4,4. Diseases of the musculoskeletal system and connective tissue,By primary payment source,Other,"Visit rate (per 1,000 people)",50.1,13.9,22.9,77.3,Yes
2022,By primary diagnosis,5,5. Diseases of the digestive system,Total,All visits,"Visit rate (per 1,000 people)",26.8,2.2,22.4,31.2,Yes
2022,By primary diagnosis,5,5. Diseases of the digestive system,By sex,Female,"Visit rate (per 1,000 people)",25.8,2.2,21.5,30.1,Yes
2022,By primary diagnosis,5,5. Diseases of the digestive system,By sex,Male,"Visit rate (per 1,000 people)",27.8,2.9,22.1,33.4,Yes
2022,By primary diagnosis,5,5. Diseases of the digestive system,By age,0-17 years old,"Visit rate (per 1,000 people)",16.3,2.6,11.3,21.4,Yes
2022,By primary diagnosis,5,5. Diseases of the digestive system,By age,18-44 years old,"Visit rate (per 1,000 people)",28.6,2.9,22.8,34.4,Yes
2022,By primary diagnosis,5,5. Diseases of the digestive system,By age,45-64 years old,"Visit rate (per 1,000 people)",27.1,3.1,21.1,33.2,Yes
2022,By primary diagnosis,5,5. Diseases of the digestive system,By age,65+ years old,"Visit rate (per 1,000 people)",35.7,4.8,26.4,45.1,Yes
2022,By primary diagnosis,5,5. Diseases of the digestive system,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",25.8,2.4,21.1,30.5,Yes
2022,By primary diagnosis,5,5. Diseases of the digestive system,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",43.3,6.7,30.2,56.4,Yes
2022,By primary diagnosis,5,5. Diseases of the digestive system,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",26.8,4.3,18.4,35.3,Yes
2022,By primary diagnosis,5,5. Diseases of the digestive system,By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",10.8,2.4,6.1,15.6,Yes
2022,By primary diagnosis,5,5. Diseases of the digestive system,By region,Northeast,"Visit rate (per 1,000 people)",31.1,6.0,19.3,43.0,Yes
2022,By primary diagnosis,5,5. Diseases of the digestive system,By region,Midwest,"Visit rate (per 1,000 people)",25.4,4.3,17.0,33.8,Yes
2022,By primary diagnosis,5,5. Diseases of the digestive system,By region,South,"Visit rate (per 1,000 people)",26.0,4.1,18.0,34.0,Yes
2022,By primary diagnosis,5,5. Diseases of the digestive system,By region,West,"Visit rate (per 1,000 people)",26.0,3.6,18.8,33.1,Yes
2022,By primary diagnosis,5,5. Diseases of the digestive system,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",13.7,1.8,10.3,17.2,Yes
2022,By primary diagnosis,5,5. Diseases of the digestive system,By primary payment source,Medicare,"Visit rate (per 1,000 people)",31.8,4.2,23.6,40.0,Yes
2022,By primary diagnosis,5,5. Diseases of the digestive system,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",52.0,6.2,39.9,64.1,Yes
2022,By primary diagnosis,5,5. Diseases of the digestive system,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",19.6,5.4,9.0,30.3,Yes
2022,By primary diagnosis,6,6. Diseases of the genitourinary system,Total,All visits,"Visit rate (per 1,000 people)",22.3,1.9,18.6,26.0,Yes
2022,By primary diagnosis,6,6. Diseases of the genitourinary system,By sex,Female,"Visit rate (per 1,000 people)",28.4,2.8,23.0,33.8,Yes
2022,By primary diagnosis,6,6. Diseases of the genitourinary system,By sex,Male,"Visit rate (per 1,000 people)",16.1,1.6,12.9,19.2,Yes
2022,By primary diagnosis,6,6. Diseases of the genitourinary system,By age,0-17 years old,"Visit rate (per 1,000 people)",12.0,2.7,6.6,17.4,Yes
2022,By primary diagnosis,6,6. Diseases of the genitourinary system,By age,18-44 years old,"Visit rate (per 1,000 people)",24.0,2.8,18.5,29.5,Yes
2022,By primary diagnosis,6,6. Diseases of the genitourinary system,By age,45-64 years old,"Visit rate (per 1,000 people)",21.9,2.8,16.3,27.4,Yes
2022,By primary diagnosis,6,6. Diseases of the genitourinary system,By age,65+ years old,"Visit rate (per 1,000 people)",32.7,3.5,25.8,39.6,Yes
2022,By primary diagnosis,6,6. Diseases of the genitourinary system,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",21.8,2.2,17.5,26.1,Yes
2022,By primary diagnosis,6,6. Diseases of the genitourinary system,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",35.7,4.3,27.2,44.1,Yes
2022,By primary diagnosis,6,6. Diseases of the genitourinary system,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",22.7,4.0,14.8,30.6,Yes
2022,By primary diagnosis,6,6. Diseases of the genitourinary system,By region,Northeast,"Visit rate (per 1,000 people)",19.5,3.6,12.4,26.6,Yes
2022,By primary diagnosis,6,6. Diseases of the genitourinary system,By region,Midwest,"Visit rate (per 1,000 people)",21.5,3.9,13.9,29.0,Yes
2022,By primary diagnosis,6,6. Diseases of the genitourinary system,By region,South,"Visit rate (per 1,000 people)",24.8,2.9,19.2,30.5,Yes
2022,By primary diagnosis,6,6. Diseases of the genitourinary system,By region,West,"Visit rate (per 1,000 people)",21.0,4.8,11.5,30.5,Yes
2022,By primary diagnosis,6,6. Diseases of the genitourinary system,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",9.7,1.3,7.3,12.2,Yes
2022,By primary diagnosis,6,6. Diseases of the genitourinary system,By primary payment source,Medicare,"Visit rate (per 1,000 people)",29.0,3.5,22.0,35.9,Yes
2022,By primary diagnosis,6,6. Diseases of the genitourinary system,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",42.4,6.4,30.0,54.9,Yes
2022,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",Total,All visits,"Visit rate (per 1,000 people)",18.1,1.6,14.9,21.2,Yes
2022,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By sex,Female,"Visit rate (per 1,000 people)",15.6,1.6,12.4,18.8,Yes
2022,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By sex,Male,"Visit rate (per 1,000 people)",20.6,2.2,16.3,24.9,Yes
2022,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By age,0-17 years old,"Visit rate (per 1,000 people)",7.9,1.5,4.9,10.9,Yes
2022,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By age,18-44 years old,"Visit rate (per 1,000 people)",25.7,2.7,20.4,30.9,Yes
2022,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By age,45-64 years old,"Visit rate (per 1,000 people)",22.9,3.1,16.8,29.0,Yes
2022,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By age,65+ years old,"Visit rate (per 1,000 people)",8.2,1.8,4.7,11.6,Yes
2022,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",18.2,2.2,13.9,22.4,Yes
2022,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",26.9,4.0,19.0,34.7,Yes
2022,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",14.8,2.7,9.6,20.1,Yes
2022,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",12.2,3.4,5.5,19.0,Yes
2022,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By region,Northeast,"Visit rate (per 1,000 people)",20.4,3.3,14.1,26.8,Yes
2022,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By region,Midwest,"Visit rate (per 1,000 people)",17.6,2.1,13.5,21.8,Yes
2022,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By region,South,"Visit rate (per 1,000 people)",14.7,3.0,8.8,20.7,Yes
2022,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By region,West,"Visit rate (per 1,000 people)",22.2,3.7,15.0,29.3,Yes
2022,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By primary payment source,Private insurance,"Visit rate (per 1,000 people)",6.1,1.0,4.1,8.0,Yes
2022,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By primary payment source,Medicare,"Visit rate (per 1,000 people)",16.2,3.5,9.4,23.0,Yes
2022,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By primary payment source,Medicaid,"Visit rate (per 1,000 people)",45.1,5.2,34.9,55.3,Yes
2022,By primary diagnosis,7,"7. Mental, behavioral, and neurodevelopmental disorders",By primary payment source,Uninsured,"Visit rate (per 1,000 people)",20.4,5.8,9.1,31.7,Yes
2022,By primary diagnosis,8,8. Diseases of the circulatory system,Total,All visits,"Visit rate (per 1,000 people)",16.8,1.5,14.0,19.7,Yes
2022,By primary diagnosis,8,8. Diseases of the circulatory system,By sex,Female,"Visit rate (per 1,000 people)",15.7,1.7,12.4,19.0,Yes
2022,By primary diagnosis,8,8. Diseases of the circulatory system,By sex,Male,"Visit rate (per 1,000 people)",18.0,1.8,14.4,21.6,Yes
2022,By primary diagnosis,8,8. Diseases of the circulatory system,By age,18-44 years old,"Visit rate (per 1,000 people)",4.9,0.8,3.3,6.5,Yes
2022,By primary diagnosis,8,8. Diseases of the circulatory system,By age,45-64 years old,"Visit rate (per 1,000 people)",21.6,2.8,16.1,27.1,Yes
2022,By primary diagnosis,8,8. Diseases of the circulatory system,By age,65+ years old,"Visit rate (per 1,000 people)",55.1,6.1,43.1,67.0,Yes
2022,By primary diagnosis,8,8. Diseases of the circulatory system,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",17.3,1.8,13.8,20.7,Yes
2022,By primary diagnosis,8,8. Diseases of the circulatory system,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",28.0,4.7,18.8,37.2,Yes
2022,By primary diagnosis,8,8. Diseases of the circulatory system,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",11.6,2.4,6.9,16.3,Yes
2022,By primary diagnosis,8,8. Diseases of the circulatory system,By region,Northeast,"Visit rate (per 1,000 people)",18.3,3.3,11.8,24.7,Yes
2022,By primary diagnosis,8,8. Diseases of the circulatory system,By region,Midwest,"Visit rate (per 1,000 people)",16.2,2.8,10.7,21.7,Yes
2022,By primary diagnosis,8,8. Diseases of the circulatory system,By region,South,"Visit rate (per 1,000 people)",17.0,2.7,11.6,22.4,Yes
2022,By primary diagnosis,8,8. Diseases of the circulatory system,By region,West,"Visit rate (per 1,000 people)",15.9,2.5,11.0,20.9,Yes
2022,By primary diagnosis,8,8. Diseases of the circulatory system,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",5.8,0.9,4.2,7.5,Yes
2022,By primary diagnosis,8,8. Diseases of the circulatory system,By primary payment source,Medicare,"Visit rate (per 1,000 people)",44.5,5.0,34.7,54.3,Yes
2022,By primary diagnosis,8,8. Diseases of the circulatory system,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",17.1,2.4,12.4,21.8,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,Total,All visits,"Visit rate (per 1,000 people)",14.2,1.5,11.3,17.0,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By sex,Female,"Visit rate (per 1,000 people)",15.7,2.0,11.7,19.7,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By sex,Male,"Visit rate (per 1,000 people)",12.6,1.3,10.1,15.2,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By age,0-17 years old,"Visit rate (per 1,000 people)",28.5,4.3,20.2,36.9,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By age,18-44 years old,"Visit rate (per 1,000 people)",12.3,2.1,8.2,16.3,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By age,45-64 years old,"Visit rate (per 1,000 people)",7.8,1.4,5.1,10.5,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By age,65+ years old,"Visit rate (per 1,000 people)",8.9,1.6,5.8,12.0,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",12.2,1.8,8.8,15.7,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",29.0,5.6,18.0,40.1,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",14.2,2.8,8.6,19.7,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By region,Northeast,"Visit rate (per 1,000 people)",13.5,3.5,6.5,20.4,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By region,Midwest,"Visit rate (per 1,000 people)",13.6,2.5,8.6,18.6,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By region,South,"Visit rate (per 1,000 people)",15.2,2.9,9.5,20.9,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By region,West,"Visit rate (per 1,000 people)",13.4,2.3,9.0,17.9,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",6.5,1.2,4.2,8.8,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By primary payment source,Medicare,"Visit rate (per 1,000 people)",10.3,1.6,7.2,13.5,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",38.2,5.2,28.0,48.4,Yes
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,Total,All visits,"Visit rate (per 1,000 people)",13.6,1.3,11.1,16.0,Yes
